Profile [m],Longitude [degrees_east],Latitude [degrees_north],Bed [m],Surface [m],Ice Thickness [m]
65413.547,-53.287,70.0,1172.0,1173.0,0.0
65451.73,-53.286,70.0,1169.0,1170.0,0.0
65489.918,-53.285,70.0,1166.0,1167.0,1.0
65528.105,-53.284,70.0,1168.0,1169.0,1.0
65566.29,-53.283,70.0,1169.0,1170.0,1.0
65604.48,-53.282,70.0,1171.0,1172.0,1.0
65642.664,-53.281,70.0,1173.0,1174.0,0.0
65680.85,-53.28,70.0,1175.0,1176.0,1.0
65719.04,-53.279,70.0,1178.0,1179.0,1.0
65757.23,-53.278,70.0,1181.0,1182.0,1.0
65795.414,-53.277,70.0,1184.0,1185.0,0.0
65833.59,-53.276,70.0,1185.0,1186.0,1.0
65871.78,-53.275,70.0,1187.0,1188.0,1.0
65909.97,-53.274,70.0,1188.0,1189.0,1.0
65948.16,-53.273,70.0,1190.0,1191.0,0.0
65986.34,-53.272,70.0,1193.0,1194.0,1.0
66024.53,-53.271,70.0,1196.0,1197.0,1.0
66062.72,-53.27,70.0,1199.0,1200.0,1.0
66100.91,-53.269,70.0,1202.0,1203.0,1.0
66139.086,-53.268,70.0,1204.0,1205.0,1.0
66177.27,-53.267,70.0,1206.0,1207.0,1.0
66215.46,-53.266,70.0,1208.0,1209.0,1.0
66253.65,-53.265,70.0,1211.0,1212.0,1.0
66291.836,-53.264,70.0,1220.0,1221.0,0.0
66330.02,-53.263,70.0,1230.0,1231.0,1.0
66368.21,-53.262,70.0,1239.0,1240.0,1.0
66406.4,-53.261,70.0,1251.0,1252.0,0.0
66444.58,-53.26,70.0,1267.0,1268.0,0.0
66482.766,-53.259,70.0,1284.0,1284.0,0.0
66520.95,-53.258,70.0,1301.0,1301.0,0.0
66559.14,-53.257,70.0,1314.0,1314.0,0.0
66597.33,-53.256,70.0,1314.0,1315.0,0.0
66635.516,-53.255,70.0,1316.0,1316.0,0.0
66673.7,-53.254,70.0,1317.0,1318.0,0.0
66711.89,-53.253,70.0,1317.0,1318.0,1.0
66750.07,-53.252,70.0,1312.0,1313.0,1.0
66788.26,-53.251,70.0,1307.0,1308.0,0.0
66826.445,-53.25,70.0,1303.0,1304.0,1.0
66864.63,-53.249,70.0,1299.0,1300.0,1.0
66902.82,-53.248,70.0,1300.0,1301.0,1.0
66941.01,-53.247,70.0,1300.0,1301.0,1.0
66979.195,-53.246,70.0,1301.0,1302.0,1.0
67017.38,-53.245,70.0,1302.0,1303.0,1.0
67055.57,-53.244,70.0,1304.0,1305.0,1.0
67093.75,-53.243,70.0,1307.0,1308.0,1.0
67131.94,-53.242,70.0,1310.0,1311.0,1.0
67170.125,-53.241,70.0,1314.0,1315.0,0.0
67208.31,-53.24,70.0,1322.0,1323.0,1.0
67246.5,-53.239,70.0,1331.0,1332.0,1.0
67284.69,-53.238,70.0,1339.0,1340.0,1.0
67322.875,-53.237,70.0,1350.0,1351.0,1.0
67361.06,-53.236,70.0,1364.0,1365.0,1.0
67399.24,-53.235,70.0,1378.0,1379.0,1.0
67437.43,-53.234,70.0,1392.0,1393.0,1.0
67475.62,-53.233,70.0,1405.0,1406.0,0.0
67513.805,-53.232,70.0,1419.0,1420.0,0.0
67551.99,-53.231,70.0,1431.0,1432.0,0.0
67590.18,-53.23,70.0,1443.0,1444.0,0.0
67628.37,-53.229,70.0,1454.0,1455.0,1.0
67666.555,-53.228,70.0,1465.0,1466.0,1.0
67704.734,-53.227,70.0,1476.0,1477.0,1.0
67742.92,-53.226,70.0,1486.0,1487.0,1.0
67781.11,-53.225,70.0,1496.0,1497.0,1.0
67819.3,-53.224,70.0,1503.0,1504.0,1.0
67857.484,-53.223,70.0,1511.0,1512.0,1.0
67895.67,-53.222,70.0,1519.0,1520.0,1.0
67933.86,-53.221,70.0,1528.0,1529.0,1.0
67972.05,-53.22,70.0,1539.0,1540.0,1.0
68010.23,-53.219,70.0,1550.0,1551.0,1.0
68048.414,-53.218,70.0,1561.0,1562.0,1.0
68086.6,-53.217,70.0,1570.0,1571.0,1.0
68124.79,-53.216,70.0,1580.0,1581.0,1.0
68162.98,-53.215,70.0,1589.0,1590.0,1.0
68201.164,-53.214,70.0,1598.0,1599.0,1.0
68239.35,-53.213,70.0,1604.0,1605.0,1.0
68277.54,-53.212,70.0,1606.0,1607.0,1.0
68315.72,-53.211,70.0,1608.0,1609.0,1.0
68353.91,-53.21,70.0,1611.0,1612.0,1.0
68392.09,-53.209,70.0,1613.0,1614.0,1.0
68430.28,-53.208,70.0,1615.0,1616.0,1.0
68468.47,-53.207,70.0,1618.0,1619.0,1.0
68506.66,-53.206,70.0,1621.0,1622.0,1.0
68544.84,-53.205,70.0,1620.0,1621.0,1.0
68583.03,-53.204,70.0,1618.0,1619.0,1.0
68621.21,-53.203,70.0,1616.0,1617.0,1.0
68659.4,-53.202,70.0,1614.0,1615.0,1.0
68697.586,-53.201,70.0,1607.0,1608.0,1.0
68735.77,-53.2,70.0,1597.0,1598.0,1.0
68773.96,-53.199,70.0,1587.0,1588.0,1.0
68812.15,-53.198,70.0,1578.0,1579.0,1.0
68850.336,-53.197,70.0,1565.0,1566.0,1.0
68888.52,-53.196,70.0,1551.0,1552.0,1.0
68926.7,-53.195,70.0,1536.0,1537.0,1.0
68964.89,-53.194,70.0,1521.0,1522.0,1.0
69003.08,-53.193,70.0,1506.0,1507.0,1.0
69041.266,-53.192,70.0,1491.0,1492.0,1.0
69079.45,-53.191,70.0,1475.0,1476.0,1.0
69117.64,-53.19,70.0,1460.0,1461.0,1.0
69155.83,-53.189,70.0,1451.0,1452.0,1.0
69194.016,-53.188,70.0,1445.0,1446.0,1.0
69232.2,-53.187,70.0,1438.0,1439.0,1.0
69270.38,-53.186,70.0,1432.0,1433.0,1.0
69308.57,-53.185,70.0,1429.0,1430.0,0.0
69346.76,-53.184,70.0,1428.0,1429.0,0.0
69384.945,-53.183,70.0,1426.0,1427.0,0.0
69423.13,-53.182,70.0,1425.0,1426.0,0.0
69461.32,-53.181,70.0,1420.0,1421.0,0.0
69499.51,-53.18,70.0,1414.0,1415.0,0.0
69537.695,-53.179,70.0,1408.0,1409.0,0.0
69575.875,-53.178,70.0,1402.0,1403.0,1.0
69614.06,-53.177,70.0,1397.0,1398.0,1.0
69652.25,-53.176,70.0,1392.0,1393.0,1.0
69690.44,-53.175,70.0,1387.0,1388.0,1.0
69728.625,-53.174,70.0,1382.0,1383.0,0.0
69766.81,-53.173,70.0,1377.0,1378.0,1.0
69805.0,-53.172,70.0,1373.0,1374.0,1.0
69843.19,-53.171,70.0,1368.0,1369.0,1.0
69881.37,-53.17,70.0,1364.0,1365.0,1.0
69919.555,-53.169,70.0,1359.0,1360.0,0.0
69957.74,-53.168,70.0,1354.0,1355.0,1.0
69995.93,-53.167,70.0,1350.0,1351.0,1.0
70034.12,-53.166,70.0,1345.0,1346.0,1.0
70072.305,-53.165,70.0,1339.0,1340.0,1.0
70110.49,-53.164,70.0,1332.0,1333.0,0.0
70148.68,-53.163,70.0,1326.0,1327.0,1.0
70186.86,-53.162,70.0,1320.0,1321.0,1.0
70225.05,-53.161,70.0,1316.0,1317.0,1.0
70263.234,-53.16,70.0,1313.0,1314.0,1.0
70301.42,-53.159,70.0,1309.0,1310.0,1.0
70339.61,-53.158,70.0,1306.0,1307.0,1.0
70377.8,-53.157,70.0,1303.0,1304.0,1.0
70415.984,-53.156,70.0,1299.0,1300.0,1.0
70454.17,-53.155,70.0,1296.0,1297.0,1.0
70492.35,-53.154,70.0,1293.0,1294.0,1.0
70530.54,-53.153,70.0,1292.0,1293.0,1.0
70568.73,-53.152,70.0,1290.0,1291.0,1.0
70606.914,-53.151,70.0,1289.0,1290.0,1.0
70645.1,-53.15,70.0,1287.0,1288.0,1.0
70683.29,-53.149,70.0,1287.0,1288.0,1.0
70721.48,-53.148,70.0,1287.0,1288.0,1.0
70759.664,-53.147,70.0,1287.0,1288.0,1.0
70797.84,-53.146,70.0,1286.0,1287.0,1.0
70836.03,-53.145,70.0,1279.0,1280.0,1.0
70874.22,-53.144,70.0,1273.0,1274.0,1.0
70912.41,-53.143,70.0,1266.0,1267.0,1.0
70950.59,-53.142,70.0,1259.0,1260.0,1.0
70988.78,-53.141,70.0,1253.0,1254.0,1.0
71026.97,-53.14,70.0,1246.0,1247.0,0.0
71065.16,-53.139,70.0,1240.0,1241.0,1.0
71103.34,-53.138,70.0,1234.0,1235.0,1.0
71141.52,-53.137,70.0,1227.0,1228.0,1.0
71179.71,-53.136,70.0,1220.0,1221.0,1.0
71217.9,-53.135,70.0,1213.0,1214.0,1.0
71256.086,-53.134,70.0,1207.0,1208.0,1.0
71294.27,-53.133,70.0,1204.0,1205.0,1.0
71332.46,-53.132,70.0,1200.0,1201.0,1.0
71370.65,-53.131,70.0,1196.0,1197.0,1.0
71408.836,-53.13,70.0,1193.0,1194.0,1.0
71447.016,-53.129,70.0,1194.0,1195.0,0.0
71485.2,-53.128,70.0,1195.0,1196.0,1.0
71523.39,-53.127,70.0,1196.0,1197.0,1.0
71561.58,-53.126,70.0,1197.0,1198.0,1.0
71599.766,-53.125,70.0,1200.0,1201.0,1.0
71637.95,-53.124,70.0,1204.0,1205.0,1.0
71676.14,-53.123,70.0,1208.0,1209.0,1.0
71714.33,-53.122,70.0,1212.0,1213.0,1.0
71752.51,-53.121,70.0,1215.0,1216.0,1.0
71790.695,-53.12,70.0,1218.0,1219.0,1.0
71828.88,-53.119,70.0,1220.0,1221.0,0.0
71867.07,-53.118,70.0,1222.0,1223.0,1.0
71905.26,-53.117,70.0,1221.0,1222.0,1.0
71943.445,-53.116,70.0,1220.0,1221.0,1.0
71981.63,-53.115,70.0,1219.0,1220.0,1.0
72019.82,-53.114,70.0,1218.0,1219.0,1.0
72058.0,-53.113,70.0,1217.0,1218.0,1.0
72096.19,-53.112,70.0,1216.0,1217.0,1.0
72134.375,-53.111,70.0,1215.0,1216.0,1.0
72172.56,-53.11,70.0,1214.0,1215.0,1.0
72210.75,-53.109,70.0,1215.0,1216.0,1.0
72248.94,-53.108,70.0,1216.0,1217.0,1.0
72287.125,-53.107,70.0,1217.0,1218.0,1.0
72325.31,-53.106,70.0,1219.0,1220.0,1.0
72363.49,-53.105,70.0,1223.0,1224.0,1.0
72401.68,-53.104,70.0,1226.0,1227.0,1.0
72439.87,-53.103,70.0,1229.0,1230.0,1.0
72478.055,-53.102,70.0,1230.0,1231.0,1.0
72516.24,-53.101,70.0,1228.0,1229.0,1.0
72554.43,-53.1,70.0,1225.0,1226.0,1.0
72592.62,-53.099,70.0,1222.0,1223.0,1.0
72630.805,-53.098,70.0,1217.0,1218.0,1.0
72668.984,-53.097,70.0,1210.0,1211.0,1.0
72707.17,-53.096,70.0,1202.0,1203.0,1.0
72745.36,-53.095,70.0,1195.0,1196.0,1.0
72783.55,-53.094,70.0,1184.0,1185.0,1.0
72821.734,-53.093,70.0,1171.0,1172.0,1.0
72859.92,-53.092,70.0,1158.0,1159.0,1.0
72898.11,-53.091,70.0,1145.0,1146.0,1.0
72936.3,-53.09,70.0,1135.0,1136.0,1.0
72974.48,-53.089,70.0,1126.0,1127.0,1.0
73012.664,-53.088,70.0,1118.0,1119.0,1.0
73050.85,-53.087,70.0,1110.0,1111.0,1.0
73089.04,-53.086,70.0,1102.0,1103.0,1.0
73127.23,-53.085,70.0,1095.0,1096.0,1.0
73165.414,-53.084,70.0,1088.0,1089.0,1.0
73203.6,-53.083,70.0,1081.0,1082.0,1.0
73241.79,-53.082,70.0,1075.0,1076.0,1.0
73279.98,-53.081,70.0,1069.0,1070.0,1.0
73318.16,-53.08,70.0,1063.0,1064.0,1.0
73356.34,-53.079,70.0,1058.0,1059.0,1.0
73394.53,-53.078,70.0,1051.0,1052.0,1.0
73432.72,-53.077,70.0,1043.0,1044.0,1.0
73470.91,-53.076,70.0,1036.0,1037.0,1.0
73509.09,-53.075,70.0,1028.0,1029.0,1.0
73547.28,-53.074,70.0,1025.0,1026.0,1.0
73585.47,-53.073,70.0,1022.0,1023.0,1.0
73623.65,-53.072,70.0,1020.0,1021.0,1.0
73661.836,-53.071,70.0,1019.0,1020.0,1.0
73700.02,-53.07,70.0,1027.0,1028.0,1.0
73738.21,-53.069,70.0,1039.0,1040.0,1.0
73776.4,-53.068,70.0,1053.0,1054.0,1.0
73814.586,-53.067,70.0,1068.0,1069.0,0.0
73852.77,-53.066,70.0,1076.0,1077.0,0.0
73890.96,-53.065,70.0,1082.0,1083.0,0.0
73929.14,-53.064,70.0,1088.0,1088.0,0.0
73967.33,-53.063,70.0,1094.0,1094.0,0.0
74005.516,-53.062,70.0,1088.0,1088.0,0.0
74043.7,-53.061,70.0,1080.0,1080.0,0.0
74081.89,-53.06,70.0,1073.0,1073.0,0.0
74120.08,-53.059,70.0,1066.0,1066.0,0.0
74158.266,-53.058,70.0,1053.0,1053.0,0.0
74196.45,-53.057,70.0,1038.0,1038.0,0.0
74234.63,-53.056,70.0,1025.0,1025.0,0.0
74272.82,-53.055,70.0,1011.0,1011.0,0.0
74311.01,-53.054,70.0,996.0,996.0,0.0
74349.195,-53.053,70.0,980.0,980.0,0.0
74387.38,-53.052,70.0,963.0,963.0,0.0
74425.57,-53.051,70.0,945.0,945.0,0.0
74463.76,-53.05,70.0,935.0,936.0,0.0
74501.945,-53.049,70.0,926.0,927.0,0.0
74540.125,-53.048,70.0,915.0,916.0,0.0
74578.31,-53.047,70.0,903.0,904.0,0.0
74616.5,-53.046,70.0,902.0,903.0,0.0
74654.69,-53.045,70.0,902.0,903.0,0.0
74692.875,-53.044,70.0,901.0,902.0,0.0
74731.06,-53.043,70.0,900.0,901.0,0.0
74769.25,-53.042,70.0,901.0,902.0,0.0
74807.44,-53.041,70.0,902.0,902.0,0.0
74845.62,-53.04,70.0,902.0,902.0,0.0
74883.805,-53.039,70.0,902.0,902.0,0.0
74921.99,-53.038,70.0,907.0,907.0,0.0
74960.18,-53.037,70.0,912.0,912.0,0.0
74998.37,-53.036,70.0,916.0,916.0,0.0
75036.555,-53.035,70.0,920.0,920.0,0.0
75074.74,-53.034,70.0,927.0,927.0,0.0
75112.93,-53.033,70.0,933.0,934.0,0.0
75151.11,-53.032,70.0,940.0,940.0,0.0
75189.3,-53.031,70.0,946.0,946.0,0.0
75227.484,-53.03,70.0,946.0,946.0,0.0
75265.67,-53.029,70.0,946.0,946.0,0.0
75303.86,-53.028,70.0,946.0,946.0,0.0
75342.05,-53.027,70.0,945.0,946.0,0.0
75380.234,-53.026,70.0,937.0,938.0,0.0
75418.42,-53.025,70.0,930.0,930.0,0.0
75456.61,-53.024,70.0,922.0,923.0,0.0
75494.79,-53.023,70.0,916.0,916.0,0.0
75532.98,-53.022,70.0,910.0,910.0,0.0
75571.164,-53.021,70.0,904.0,905.0,0.0
75609.35,-53.02,70.0,899.0,899.0,0.0
75647.54,-53.019,70.0,894.0,894.0,0.0
75685.73,-53.018,70.0,886.0,886.0,0.0
75723.914,-53.017,70.0,879.0,879.0,0.0
75762.1,-53.016,70.0,870.0,870.0,0.0
75800.28,-53.015,70.0,859.0,859.0,0.0
75838.47,-53.014,70.0,837.0,837.0,0.0
75876.66,-53.013,70.0,814.0,814.0,0.0
75914.84,-53.012,70.0,790.0,790.0,0.0
75953.03,-53.011,70.0,768.0,768.0,0.0
75991.22,-53.01,70.0,754.0,754.0,0.0
76029.41,-53.009,70.0,739.0,739.0,0.0
76067.59,-53.008,70.0,724.0,724.0,0.0
76105.77,-53.007,70.0,712.0,712.0,0.0
76143.96,-53.006,70.0,711.0,711.0,0.0
76182.15,-53.005,70.0,709.0,709.0,0.0
76220.336,-53.004,70.0,708.0,708.0,0.0
76258.52,-53.003,70.0,705.0,705.0,0.0
76296.71,-53.002,70.0,699.0,699.0,0.0
76334.9,-53.001,70.0,694.0,694.0,0.0
76373.086,-53.0,70.0,688.0,688.0,0.0
76411.266,-52.999,70.0,684.0,684.0,0.0
76449.45,-52.998,70.0,680.0,680.0,0.0
76487.64,-52.997,70.0,676.0,676.0,0.0
76525.83,-52.996,70.0,672.0,672.0,0.0
76564.016,-52.995,70.0,671.0,671.0,0.0
76602.2,-52.994,70.0,674.0,674.0,0.0
76640.39,-52.993,70.0,678.0,678.0,0.0
76678.58,-52.992,70.0,683.0,683.0,0.0
76716.76,-52.991,70.0,689.0,689.0,0.0
76754.945,-52.99,70.0,699.0,699.0,0.0
76793.13,-52.989,70.0,710.0,710.0,0.0
76831.32,-52.988,70.0,721.0,721.0,0.0
76869.51,-52.987,70.0,725.0,725.0,0.0
76907.695,-52.986,70.0,718.0,718.0,0.0
76945.88,-52.985,70.0,711.0,711.0,0.0
76984.07,-52.984,70.0,703.0,703.0,0.0
77022.25,-52.983,70.0,691.0,691.0,0.0
77060.44,-52.982,70.0,675.0,675.0,0.0
77098.625,-52.981,70.0,658.0,658.0,0.0
77136.81,-52.98,70.0,641.0,641.0,0.0
77175.0,-52.979,70.0,631.0,631.0,0.0
77213.19,-52.978,70.0,629.0,629.0,0.0
77251.375,-52.977,70.0,627.0,627.0,0.0
77289.56,-52.976,70.0,624.0,624.0,0.0
77327.74,-52.975,70.0,625.0,625.0,0.0
77365.93,-52.974,70.0,627.0,627.0,0.0
77404.12,-52.973,70.0,628.0,628.0,0.0
77442.305,-52.972,70.0,630.0,630.0,0.0
77480.49,-52.971,70.0,629.0,629.0,0.0
77518.68,-52.97,70.0,626.0,626.0,0.0
77556.87,-52.969,70.0,623.0,623.0,0.0
77595.055,-52.968,70.0,619.0,619.0,0.0
77633.24,-52.967,70.0,617.0,617.0,0.0
77671.42,-52.966,70.0,616.0,616.0,0.0
77709.61,-52.965,70.0,615.0,615.0,0.0
77747.8,-52.964,70.0,613.0,613.0,0.0
77785.984,-52.963,70.0,610.0,610.0,0.0
77824.17,-52.962,70.0,605.0,605.0,0.0
77862.36,-52.961,70.0,600.0,600.0,0.0
77900.55,-52.96,70.0,595.0,595.0,0.0
77938.734,-52.959,70.0,589.0,589.0,0.0
77976.914,-52.958,70.0,583.0,583.0,0.0
78015.1,-52.957,70.0,576.0,576.0,0.0
78053.29,-52.956,70.0,570.0,570.0,0.0
78091.48,-52.955,70.0,566.0,566.0,0.0
78129.664,-52.954,70.0,564.0,564.0,0.0
78167.85,-52.953,70.0,562.0,562.0,0.0
78206.04,-52.952,70.0,560.0,560.0,0.0
78244.23,-52.951,70.0,556.0,556.0,0.0
78282.41,-52.95,70.0,551.0,551.0,0.0
78320.59,-52.949,70.0,547.0,547.0,0.0
78358.78,-52.948,70.0,544.0,544.0,0.0
78396.97,-52.947,70.0,537.0,537.0,0.0
78435.16,-52.946,70.0,529.0,529.0,0.0
78473.34,-52.945,70.0,520.0,520.0,0.0
78511.53,-52.944,70.0,512.0,512.0,0.0
78549.72,-52.943,70.0,507.0,507.0,0.0
78587.9,-52.942,70.0,502.0,502.0,0.0
78626.086,-52.941,70.0,497.0,497.0,0.0
78664.27,-52.94,70.0,493.0,493.0,0.0
78702.46,-52.939,70.0,483.0,483.0,0.0
78740.65,-52.938,70.0,473.0,473.0,0.0
78778.836,-52.937,70.0,462.0,462.0,0.0
78817.02,-52.936,70.0,451.0,451.0,0.0
78855.21,-52.935,70.0,438.0,438.0,0.0
78893.39,-52.934,70.0,426.0,426.0,0.0
78931.58,-52.933,70.0,413.0,413.0,0.0
78969.766,-52.932,70.0,401.0,401.0,0.0
79007.95,-52.931,70.0,396.0,396.0,0.0
79046.14,-52.93,70.0,391.0,391.0,0.0
79084.33,-52.929,70.0,387.0,387.0,0.0
79122.516,-52.928,70.0,383.0,383.0,0.0
79160.7,-52.927,70.0,377.0,377.0,0.0
79198.88,-52.926,70.0,370.0,370.0,0.0
79237.07,-52.925,70.0,363.0,363.0,0.0
79275.26,-52.924,70.0,356.0,356.0,0.0
79313.445,-52.923,70.0,351.0,351.0,0.0
79351.63,-52.922,70.0,345.0,345.0,0.0
79389.82,-52.921,70.0,339.0,339.0,0.0
79428.01,-52.92,70.0,333.0,333.0,0.0
79466.195,-52.919,70.0,324.0,324.0,0.0
79504.38,-52.918,70.0,315.0,315.0,0.0
79542.56,-52.917,70.0,305.0,305.0,0.0
79580.75,-52.916,70.0,296.0,296.0,0.0
79618.94,-52.915,70.0,285.0,285.0,0.0
79657.125,-52.914,70.0,275.0,275.0,0.0
79695.31,-52.913,70.0,265.0,265.0,0.0
79733.5,-52.912,70.0,256.0,256.0,0.0
79771.69,-52.911,70.0,250.0,250.0,0.0
79809.875,-52.91,70.0,244.0,244.0,0.0
79848.055,-52.909,70.0,238.0,238.0,0.0
79886.24,-52.908,70.0,233.0,233.0,0.0
79924.43,-52.907,70.0,225.0,225.0,0.0
79962.62,-52.906,70.0,218.0,218.0,0.0
80000.805,-52.905,70.0,211.0,211.0,0.0
80038.99,-52.904,70.0,203.0,203.0,0.0
80077.18,-52.903,70.0,199.0,199.0,0.0
80115.37,-52.902,70.0,195.0,195.0,0.0
80153.55,-52.901,70.0,191.0,191.0,0.0
80191.734,-52.9,70.0,187.0,187.0,0.0
80229.92,-52.899,70.0,182.0,182.0,0.0
80268.11,-52.898,70.0,177.0,177.0,0.0
80306.3,-52.897,70.0,172.0,172.0,0.0
80344.484,-52.896,70.0,167.0,167.0,0.0
80382.67,-52.895,70.0,157.0,157.0,0.0
80420.86,-52.894,70.0,148.0,148.0,0.0
80459.04,-52.893,70.0,139.0,139.0,0.0
80497.23,-52.892,70.0,131.0,131.0,0.0
80535.414,-52.891,70.0,125.0,125.0,0.0
80573.6,-52.89,70.0,120.0,120.0,0.0
80611.79,-52.889,70.0,115.0,115.0,0.0
80649.98,-52.888,70.0,109.0,109.0,0.0
80688.164,-52.887,70.0,102.0,102.0,0.0
80726.35,-52.886,70.0,95.0,95.0,0.0
80764.53,-52.885,70.0,88.0,88.0,0.0
80802.72,-52.884,70.0,81.0,81.0,0.0
80840.91,-52.883,70.0,74.0,74.0,0.0
80879.09,-52.882,70.0,66.0,66.0,0.0
80917.28,-52.881,70.0,59.0,59.0,0.0
80955.47,-52.88,70.0,52.0,52.0,0.0
80993.66,-52.879,70.0,47.0,47.0,0.0
81031.84,-52.878,70.0,42.0,42.0,0.0
81070.02,-52.877,70.0,37.0,37.0,0.0
81108.21,-52.876,70.0,32.0,32.0,0.0
81146.4,-52.875,70.0,30.0,30.0,0.0
81184.586,-52.874,70.0,28.0,28.0,0.0
81222.77,-52.873,70.0,27.0,27.0,0.0
81260.96,-52.872,70.0,24.0,24.0,0.0
81299.15,-52.871,70.0,22.0,22.0,0.0
81337.336,-52.87,70.0,19.0,19.0,0.0
81375.516,-52.869,70.0,17.0,17.0,0.0
81413.7,-52.868,70.0,14.0,14.0,0.0
81451.89,-52.867,70.0,10.0,10.0,0.0
81490.08,-52.866,70.0,6.0,6.0,0.0
81528.266,-52.865,70.0,2.0,2.0,0.0
81566.45,-52.864,70.0,0.0,0.0,0.0
81604.64,-52.863,70.0,-1.0,0.0,0.0
81642.83,-52.862,70.0,-2.0,0.0,0.0
81681.016,-52.861,70.0,-3.0,0.0,0.0
81719.195,-52.86,70.0,-5.0,0.0,0.0
81757.38,-52.859,70.0,-7.0,0.0,0.0
81795.57,-52.858,70.0,-9.0,0.0,0.0
81833.76,-52.857,70.0,-12.0,0.0,0.0
81871.945,-52.856,70.0,-14.0,0.0,0.0
81910.13,-52.855,70.0,-16.0,0.0,0.0
81948.32,-52.854,70.0,-19.0,0.0,0.0
81986.51,-52.853,70.0,-21.0,0.0,0.0
82024.69,-52.852,70.0,-23.0,0.0,0.0
82062.875,-52.851,70.0,-26.0,0.0,0.0
82101.06,-52.85,70.0,-28.0,0.0,0.0
82139.25,-52.849,70.0,-31.0,0.0,0.0
82177.44,-52.848,70.0,-33.0,0.0,0.0
82215.625,-52.847,70.0,-35.0,0.0,0.0
82253.81,-52.846,70.0,-38.0,0.0,0.0
82292.0,-52.845,70.0,-40.0,0.0,0.0
82330.18,-52.844,70.0,-42.0,0.0,0.0
82368.37,-52.843,70.0,-44.0,0.0,0.0
82406.555,-52.842,70.0,-46.0,0.0,0.0
82444.74,-52.841,70.0,-49.0,0.0,0.0
82482.93,-52.84,70.0,-51.0,0.0,0.0
82521.12,-52.839,70.0,-53.0,0.0,0.0
82559.305,-52.838,70.0,-56.0,0.0,0.0
82597.49,-52.837,70.0,-58.0,0.0,0.0
82635.67,-52.836,70.0,-60.0,0.0,0.0
82673.86,-52.835,70.0,-62.0,0.0,0.0
82712.05,-52.834,70.0,-64.0,0.0,0.0
82750.234,-52.833,70.0,-66.0,0.0,0.0
82788.42,-52.832,70.0,-69.0,0.0,0.0
82826.61,-52.831,70.0,-71.0,0.0,0.0
82864.8,-52.83,70.0,-73.0,0.0,0.0
82902.984,-52.829,70.0,-76.0,0.0,0.0
82941.164,-52.828,70.0,-78.0,0.0,0.0
82979.35,-52.827,70.0,-80.0,0.0,0.0
83017.54,-52.826,70.0,-82.0,0.0,0.0
83055.73,-52.825,70.0,-84.0,0.0,0.0
83093.914,-52.824,70.0,-86.0,0.0,0.0
83132.1,-52.823,70.0,-88.0,0.0,0.0
83170.29,-52.822,70.0,-90.0,0.0,0.0
83208.48,-52.821,70.0,-92.0,0.0,0.0
83246.66,-52.82,70.0,-94.0,0.0,0.0
83284.84,-52.819,70.0,-97.0,0.0,0.0
83323.03,-52.818,70.0,-99.0,0.0,0.0
83361.22,-52.817,70.0,-101.0,0.0,0.0
83399.41,-52.816,70.0,-103.0,0.0,0.0
83437.59,-52.815,70.0,-106.0,0.0,0.0
83475.78,-52.814,70.0,-108.0,0.0,0.0
83513.97,-52.813,70.0,-110.0,0.0,0.0
83552.15,-52.812,70.0,-112.0,0.0,0.0
83590.336,-52.811,70.0,-114.0,0.0,0.0
83628.52,-52.81,70.0,-116.0,0.0,0.0
83666.71,-52.809,70.0,-118.0,0.0,0.0
83704.9,-52.808,70.0,-120.0,0.0,0.0
83743.086,-52.807,70.0,-122.0,0.0,0.0
83781.27,-52.806,70.0,-124.0,0.0,0.0
83819.46,-52.805,70.0,-126.0,0.0,0.0
83857.65,-52.804,70.0,-128.0,0.0,0.0
83895.83,-52.803,70.0,-130.0,0.0,0.0
83934.016,-52.802,70.0,-132.0,0.0,0.0
83972.2,-52.801,70.0,-134.0,0.0,0.0
84010.39,-52.8,70.0,-136.0,0.0,0.0
84048.58,-52.799,70.0,-139.0,0.0,0.0
84086.766,-52.798,70.0,-141.0,0.0,0.0
84124.95,-52.797,70.0,-143.0,0.0,0.0
84163.14,-52.796,70.0,-145.0,0.0,0.0
84201.32,-52.795,70.0,-147.0,0.0,0.0
84239.51,-52.794,70.0,-149.0,0.0,0.0
84277.695,-52.793,70.0,-151.0,0.0,0.0
84315.88,-52.792,70.0,-153.0,0.0,0.0
84354.07,-52.791,70.0,-155.0,0.0,0.0
84392.26,-52.79,70.0,-157.0,0.0,0.0
84430.445,-52.789,70.0,-159.0,0.0,0.0
84468.63,-52.788,70.0,-161.0,0.0,0.0
84506.81,-52.787,70.0,-163.0,0.0,0.0
84545.0,-52.786,70.0,-165.0,0.0,0.0
84583.19,-52.785,70.0,-167.0,0.0,0.0
84621.375,-52.784,70.0,-169.0,0.0,0.0
84659.56,-52.783,70.0,-172.0,0.0,0.0
84697.75,-52.782,70.0,-174.0,0.0,0.0
84735.94,-52.781,70.0,-176.0,0.0,0.0
84774.125,-52.78,70.0,-178.0,0.0,0.0
84812.305,-52.779,70.0,-180.0,0.0,0.0
84850.49,-52.778,70.0,-182.0,0.0,0.0
84888.68,-52.777,70.0,-184.0,0.0,0.0
84926.87,-52.776,70.0,-186.0,0.0,0.0
84965.055,-52.775,70.0,-188.0,0.0,0.0
85003.24,-52.774,70.0,-190.0,0.0,0.0
85041.43,-52.773,70.0,-192.0,0.0,0.0
