Profile [m],Longitude [degrees_east],Latitude [degrees_north],Bed [m],Surface [m],Ice Thickness [m]
316290.1,-42.21549,69.0873,-307.0,2594.0,2901.0
316389.9,-42.213036,69.08747,-307.0,2594.0,2901.0
316489.72,-42.210587,69.08765,-306.0,2594.0,2900.0
316589.5,-42.208138,69.087814,-306.0,2594.0,2900.0
316689.3,-42.205685,69.08799,-306.0,2594.0,2900.0
316789.12,-42.203236,69.08816,-306.0,2594.0,2900.0
316888.9,-42.200783,69.08833,-306.0,2594.0,2900.0
316988.72,-42.198334,69.0885,-306.0,2593.0,2900.0
317088.53,-42.19588,69.08868,-307.0,2593.0,2900.0
317188.34,-42.19343,69.088844,-307.0,2593.0,2900.0
317288.12,-42.19098,69.08902,-307.0,2593.0,2900.0
317387.94,-42.18853,69.08919,-307.0,2593.0,2900.0
317487.75,-42.186077,69.089355,-307.0,2593.0,2900.0
317587.53,-42.183628,69.08953,-308.0,2593.0,2901.0
317687.34,-42.181175,69.0897,-308.0,2593.0,2901.0
317787.16,-42.178722,69.089874,-309.0,2593.0,2902.0
317886.94,-42.176273,69.09004,-309.0,2593.0,2902.0
317986.75,-42.17382,69.09021,-309.0,2593.0,2902.0
318086.56,-42.17137,69.090385,-310.0,2593.0,2903.0
318186.34,-42.16892,69.09055,-310.0,2593.0,2903.0
318286.16,-42.16647,69.09073,-311.0,2593.0,2904.0
318385.97,-42.164017,69.0909,-311.0,2593.0,2904.0
318485.75,-42.161564,69.091064,-312.0,2593.0,2905.0
318585.56,-42.159115,69.09124,-313.0,2593.0,2906.0
318685.38,-42.156662,69.09141,-313.0,2593.0,2907.0
318785.2,-42.15421,69.09158,-315.0,2594.0,2909.0
318884.97,-42.15176,69.09175,-316.0,2594.0,2910.0
318984.78,-42.149307,69.09192,-317.0,2594.0,2912.0
319084.6,-42.146854,69.092094,-319.0,2595.0,2914.0
319184.38,-42.1444,69.09226,-321.0,2595.0,2916.0
319284.2,-42.141953,69.09243,-323.0,2595.0,2918.0
319384.0,-42.1395,69.092606,-325.0,2595.0,2921.0
319483.78,-42.137047,69.09277,-328.0,2596.0,2924.0
319583.6,-42.134598,69.09294,-331.0,2596.0,2927.0
319683.4,-42.132145,69.09312,-334.0,2596.0,2931.0
319783.2,-42.129692,69.093285,-338.0,2597.0,2935.0
319883.0,-42.12724,69.09345,-343.0,2597.0,2941.0
319982.8,-42.124786,69.09362,-348.0,2597.0,2946.0
320082.6,-42.122337,69.093796,-353.0,2597.0,2951.0
320182.4,-42.119884,69.09396,-360.0,2598.0,2958.0
320282.22,-42.11743,69.09413,-366.0,2598.0,2965.0
320382.0,-42.11498,69.09431,-373.0,2598.0,2972.0
320481.8,-42.112526,69.094475,-380.0,2599.0,2979.0
320581.62,-42.110073,69.09464,-388.0,2599.0,2987.0
320681.44,-42.10762,69.09481,-395.0,2599.0,2995.0
320781.22,-42.10517,69.094986,-403.0,2600.0,3003.0
320881.03,-42.10272,69.09515,-410.0,2600.0,3011.0
320980.84,-42.100266,69.09532,-418.0,2600.0,3018.0
321080.62,-42.097813,69.09549,-425.0,2600.0,3026.0
321180.44,-42.09536,69.095665,-432.0,2600.0,3033.0
321280.25,-42.092907,69.09583,-439.0,2600.0,3040.0
321380.03,-42.090454,69.096,-444.0,2601.0,3045.0
321479.84,-42.088,69.09617,-448.0,2602.0,3050.0
321579.66,-42.08555,69.096344,-451.0,2602.0,3054.0
321679.44,-42.083096,69.09651,-453.0,2603.0,3057.0
321779.25,-42.080643,69.09668,-455.0,2603.0,3059.0
321879.06,-42.07819,69.09685,-456.0,2603.0,3060.0
321978.84,-42.075737,69.09702,-455.0,2604.0,3059.0
322078.66,-42.073284,69.09719,-453.0,2605.0,3058.0
322178.47,-42.07083,69.09736,-450.0,2605.0,3056.0
322278.28,-42.06838,69.09753,-446.0,2606.0,3052.0
322378.06,-42.065926,69.097694,-442.0,2606.0,3049.0
322477.88,-42.063473,69.09786,-436.0,2607.0,3044.0
322577.7,-42.06102,69.09804,-430.0,2608.0,3038.0
322677.47,-42.058567,69.098206,-422.0,2608.0,3031.0
322777.28,-42.056114,69.09837,-413.0,2609.0,3022.0
322877.1,-42.05366,69.09854,-403.0,2610.0,3014.0
322976.88,-42.051205,69.09871,-392.0,2612.0,3004.0
323076.7,-42.04875,69.09888,-380.0,2612.0,2993.0
323176.5,-42.0463,69.09905,-368.0,2613.0,2981.0
323276.28,-42.043846,69.09922,-354.0,2614.0,2968.0
323376.1,-42.041393,69.09939,-339.0,2615.0,2955.0
323475.9,-42.03894,69.099556,-324.0,2616.0,2941.0
323575.7,-42.036484,69.099724,-309.0,2617.0,2926.0
323675.5,-42.03403,69.09989,-293.0,2618.0,2911.0
323775.3,-42.031578,69.10006,-277.0,2619.0,2897.0
323875.1,-42.029125,69.10023,-263.0,2620.0,2883.0
323974.9,-42.026672,69.1004,-248.0,2620.0,2868.0
324074.72,-42.024216,69.10057,-234.0,2621.0,2856.0
324174.53,-42.021763,69.10074,-222.0,2622.0,2845.0
324274.3,-42.01931,69.10091,-212.0,2623.0,2835.0
324374.12,-42.016857,69.101074,-204.0,2623.0,2828.0
324473.94,-42.0144,69.10124,-199.0,2624.0,2823.0
324573.72,-42.011948,69.10141,-194.0,2625.0,2819.0
324673.53,-42.009495,69.10158,-192.0,2626.0,2818.0
324773.34,-42.00704,69.101746,-192.0,2626.0,2819.0
324873.12,-42.004585,69.10191,-193.0,2627.0,2820.0
324972.94,-42.002132,69.10208,-196.0,2627.0,2824.0
325072.75,-41.999676,69.10225,-199.0,2628.0,2828.0
325172.53,-41.997223,69.102425,-203.0,2629.0,2832.0
325272.34,-41.99477,69.10259,-208.0,2629.0,2838.0
325372.16,-41.992313,69.10276,-213.0,2630.0,2843.0
325471.94,-41.98986,69.10293,-218.0,2630.0,2848.0
325571.75,-41.987408,69.103096,-223.0,2630.0,2854.0
325671.56,-41.98495,69.103264,-228.0,2631.0,2859.0
325771.38,-41.9825,69.10343,-233.0,2631.0,2865.0
325871.16,-41.98004,69.1036,-238.0,2632.0,2870.0
325970.97,-41.97759,69.10377,-243.0,2632.0,2875.0
326070.78,-41.975132,69.103935,-248.0,2632.0,2880.0
326170.56,-41.97268,69.1041,-252.0,2633.0,2885.0
326270.38,-41.970226,69.10427,-256.0,2633.0,2889.0
326370.2,-41.96777,69.10444,-259.0,2633.0,2892.0
326469.97,-41.965317,69.10461,-261.0,2633.0,2894.0
326569.78,-41.96286,69.104774,-262.0,2633.0,2896.0
326669.6,-41.960407,69.10494,-264.0,2634.0,2898.0
326769.38,-41.95795,69.10511,-265.0,2634.0,2899.0
326869.2,-41.955498,69.10528,-265.0,2634.0,2900.0
326969.0,-41.95304,69.105446,-266.0,2634.0,2901.0
327068.78,-41.950584,69.10561,-267.0,2635.0,2902.0
327168.6,-41.94813,69.105774,-268.0,2635.0,2903.0
327268.4,-41.945675,69.10594,-267.0,2635.0,2902.0
327368.2,-41.943222,69.10611,-264.0,2635.0,2900.0
327468.0,-41.940765,69.10628,-260.0,2635.0,2896.0
327567.8,-41.938313,69.106445,-256.0,2636.0,2892.0
327667.62,-41.935856,69.10661,-252.0,2636.0,2888.0
327767.4,-41.9334,69.10678,-248.0,2636.0,2884.0
327867.22,-41.930946,69.10695,-244.0,2636.0,2880.0
327967.03,-41.92849,69.10712,-240.0,2637.0,2877.0
328066.8,-41.926033,69.107285,-237.0,2637.0,2874.0
328166.62,-41.92358,69.10745,-235.0,2636.0,2872.0
328266.44,-41.921124,69.10762,-234.0,2637.0,2871.0
328366.22,-41.918667,69.10778,-237.0,2637.0,2874.0
328466.03,-41.916214,69.10795,-241.0,2636.0,2878.0
328565.84,-41.913757,69.108116,-246.0,2636.0,2882.0
328665.62,-41.9113,69.108284,-251.0,2636.0,2887.0
328765.44,-41.908844,69.10845,-255.0,2636.0,2891.0
328865.25,-41.90639,69.10862,-260.0,2636.0,2896.0
328965.03,-41.903934,69.10879,-265.0,2636.0,2901.0
329064.84,-41.901478,69.108955,-270.0,2636.0,2906.0
329164.66,-41.89902,69.109116,-274.0,2636.0,2911.0
329264.44,-41.89657,69.10928,-279.0,2637.0,2916.0
329364.25,-41.89411,69.10945,-284.0,2637.0,2921.0
329464.06,-41.891655,69.10962,-288.0,2637.0,2925.0
329563.88,-41.8892,69.10979,-293.0,2637.0,2930.0
329663.66,-41.88674,69.109955,-297.0,2637.0,2934.0
329763.47,-41.88429,69.110115,-301.0,2637.0,2938.0
329863.28,-41.881832,69.11028,-305.0,2637.0,2942.0
329963.06,-41.879375,69.11045,-308.0,2637.0,2945.0
330062.88,-41.87692,69.11062,-310.0,2637.0,2947.0
330162.7,-41.874462,69.11079,-312.0,2637.0,2949.0
330262.47,-41.872005,69.11095,-313.0,2637.0,2950.0
330362.28,-41.86955,69.111115,-313.0,2637.0,2950.0
330462.1,-41.867092,69.11128,-312.0,2637.0,2950.0
330561.88,-41.864635,69.11145,-311.0,2637.0,2948.0
330661.7,-41.862183,69.11162,-309.0,2637.0,2947.0
330761.5,-41.859726,69.11178,-307.0,2638.0,2945.0
330861.28,-41.85727,69.111946,-305.0,2638.0,2943.0
330961.1,-41.854813,69.112114,-302.0,2638.0,2941.0
331060.9,-41.852356,69.11228,-300.0,2639.0,2939.0
331160.72,-41.8499,69.11244,-297.0,2639.0,2936.0
331260.5,-41.847443,69.11261,-294.0,2639.0,2934.0
331360.3,-41.844986,69.11278,-292.0,2639.0,2932.0
331460.12,-41.84253,69.112946,-291.0,2640.0,2931.0
331559.9,-41.840073,69.113106,-290.0,2640.0,2930.0
331659.72,-41.837616,69.11327,-289.0,2640.0,2930.0
331759.53,-41.83516,69.11344,-289.0,2641.0,2930.0
331859.3,-41.832703,69.11361,-289.0,2641.0,2931.0
331959.12,-41.830242,69.11377,-291.0,2641.0,2933.0
332058.94,-41.827785,69.11394,-292.0,2642.0,2934.0
332158.72,-41.82533,69.114105,-293.0,2642.0,2935.0
332258.53,-41.822872,69.114265,-292.0,2642.0,2935.0
332358.34,-41.820415,69.11443,-291.0,2643.0,2934.0
332458.12,-41.81796,69.1146,-289.0,2644.0,2933.0
332557.94,-41.815502,69.11476,-287.0,2644.0,2932.0
332657.75,-41.813046,69.11493,-285.0,2645.0,2930.0
332757.53,-41.81059,69.1151,-284.0,2645.0,2929.0
332857.34,-41.80813,69.115265,-282.0,2645.0,2927.0
332957.16,-41.80567,69.115425,-280.0,2646.0,2926.0
333056.97,-41.803215,69.11559,-277.0,2646.0,2924.0
333156.75,-41.80076,69.11575,-275.0,2647.0,2922.0
333256.56,-41.7983,69.11592,-272.0,2648.0,2920.0
333356.38,-41.79584,69.11609,-269.0,2648.0,2918.0
333456.16,-41.793385,69.11625,-267.0,2648.0,2915.0
333555.97,-41.790928,69.11642,-265.0,2648.0,2913.0
333655.78,-41.78847,69.116585,-262.0,2649.0,2912.0
333755.56,-41.78601,69.116745,-260.0,2649.0,2909.0
333855.38,-41.783554,69.11691,-257.0,2650.0,2907.0
333955.2,-41.781097,69.11708,-255.0,2650.0,2906.0
334054.97,-41.77864,69.11724,-253.0,2651.0,2904.0
334154.78,-41.77618,69.11741,-251.0,2651.0,2903.0
334254.6,-41.773724,69.11757,-249.0,2651.0,2901.0
334354.38,-41.771267,69.11774,-247.0,2652.0,2900.0
334454.2,-41.768806,69.117905,-246.0,2653.0,2899.0
334554.0,-41.76635,69.118065,-245.0,2653.0,2899.0
334653.8,-41.763893,69.11823,-245.0,2654.0,2899.0
334753.6,-41.761433,69.11839,-244.0,2654.0,2899.0
334853.4,-41.758976,69.11856,-244.0,2654.0,2899.0
334953.22,-41.75652,69.11872,-244.0,2655.0,2899.0
335053.0,-41.75406,69.11889,-244.0,2655.0,2900.0
335152.8,-41.751602,69.11906,-246.0,2655.0,2902.0
335252.62,-41.74914,69.11922,-248.0,2656.0,2904.0
335352.4,-41.746685,69.119385,-249.0,2656.0,2906.0
335452.22,-41.74423,69.119545,-251.0,2656.0,2908.0
335552.03,-41.741768,69.11971,-253.0,2657.0,2911.0
335651.8,-41.73931,69.11987,-256.0,2657.0,2914.0
335751.62,-41.73685,69.12004,-259.0,2657.0,2917.0
335851.44,-41.734394,69.1202,-262.0,2658.0,2920.0
335951.22,-41.731934,69.12037,-265.0,2658.0,2923.0
336051.03,-41.729477,69.12053,-268.0,2658.0,2927.0
336150.84,-41.727016,69.1207,-272.0,2658.0,2930.0
336250.62,-41.72456,69.12086,-274.0,2658.0,2933.0
336350.44,-41.7221,69.121025,-277.0,2659.0,2937.0
336450.25,-41.719643,69.121185,-281.0,2658.0,2940.0
336550.06,-41.717182,69.12135,-284.0,2659.0,2943.0
336649.84,-41.714725,69.12151,-287.0,2659.0,2946.0
336749.66,-41.712265,69.12168,-290.0,2659.0,2949.0
336849.47,-41.709805,69.12184,-293.0,2659.0,2953.0
336949.25,-41.707348,69.12201,-295.0,2660.0,2955.0
337049.06,-41.704887,69.12217,-298.0,2659.0,2958.0
337148.88,-41.70243,69.12234,-300.0,2659.0,2960.0
337248.66,-41.69997,69.1225,-303.0,2660.0,2963.0
337348.47,-41.69751,69.122665,-305.0,2660.0,2965.0
337448.28,-41.695053,69.122826,-307.0,2660.0,2967.0
337548.06,-41.692593,69.122986,-309.0,2660.0,2969.0
337647.88,-41.690132,69.12315,-311.0,2660.0,2972.0
337747.7,-41.687675,69.123314,-313.0,2661.0,2974.0
337847.47,-41.685215,69.12348,-315.0,2661.0,2976.0
337947.28,-41.682755,69.12364,-316.0,2661.0,2977.0
338047.1,-41.680298,69.12381,-318.0,2661.0,2979.0
338146.9,-41.677837,69.12397,-319.0,2661.0,2981.0
338246.7,-41.675377,69.12413,-321.0,2662.0,2983.0
338346.5,-41.67292,69.1243,-322.0,2662.0,2984.0
338446.3,-41.67046,69.12446,-323.0,2662.0,2986.0
338546.1,-41.668,69.124626,-324.0,2663.0,2987.0
338645.9,-41.66554,69.12479,-325.0,2663.0,2988.0
338745.72,-41.663082,69.12495,-326.0,2663.0,2990.0
338845.5,-41.66062,69.125114,-327.0,2664.0,2991.0
338945.3,-41.65816,69.125275,-328.0,2665.0,2993.0
339045.12,-41.6557,69.125435,-329.0,2665.0,2994.0
339144.9,-41.65324,69.1256,-329.0,2665.0,2995.0
339244.72,-41.650784,69.12576,-330.0,2666.0,2996.0
339344.53,-41.648323,69.12593,-330.0,2666.0,2996.0
339444.3,-41.645863,69.12609,-329.0,2667.0,2997.0
339544.12,-41.643402,69.12625,-328.0,2667.0,2996.0
339643.94,-41.64094,69.12642,-328.0,2668.0,2996.0
339743.72,-41.63848,69.12658,-327.0,2668.0,2996.0
339843.53,-41.63602,69.12674,-326.0,2668.0,2995.0
339943.34,-41.63356,69.12691,-326.0,2669.0,2995.0
340043.16,-41.631104,69.12707,-326.0,2669.0,2995.0
340142.94,-41.628643,69.12723,-325.0,2670.0,2995.0
340242.75,-41.626183,69.12739,-324.0,2670.0,2994.0
340342.56,-41.623722,69.127556,-323.0,2671.0,2994.0
340442.34,-41.62126,69.127716,-322.0,2671.0,2994.0
340542.16,-41.6188,69.12788,-321.0,2672.0,2993.0
340641.97,-41.61634,69.128044,-320.0,2672.0,2993.0
340741.75,-41.61388,69.128204,-319.0,2673.0,2992.0
340841.56,-41.61142,69.128365,-318.0,2673.0,2991.0
340941.38,-41.60896,69.128525,-317.0,2673.0,2991.0
341041.16,-41.6065,69.12869,-316.0,2674.0,2991.0
341140.97,-41.60404,69.12885,-316.0,2675.0,2991.0
341240.78,-41.601578,69.12901,-316.0,2675.0,2991.0
341340.56,-41.599117,69.12917,-315.0,2676.0,2992.0
341440.38,-41.596657,69.12934,-315.0,2677.0,2992.0
341540.2,-41.594196,69.1295,-315.0,2677.0,2993.0
341640.0,-41.591736,69.12966,-317.0,2678.0,2995.0
341739.78,-41.589275,69.12982,-319.0,2678.0,2997.0
341839.6,-41.58681,69.12999,-320.0,2678.0,2999.0
341939.4,-41.58435,69.13015,-322.0,2679.0,3001.0
342039.2,-41.58189,69.13031,-324.0,2679.0,3004.0
342139.0,-41.57943,69.13047,-327.0,2680.0,3007.0
342238.8,-41.57697,69.13064,-330.0,2680.0,3010.0
342338.6,-41.57451,69.1308,-332.0,2681.0,3013.0
342438.4,-41.57205,69.13096,-335.0,2681.0,3016.0
342538.22,-41.569588,69.13112,-338.0,2682.0,3020.0
342638.0,-41.567123,69.13128,-341.0,2681.0,3023.0
342737.8,-41.564663,69.13144,-344.0,2682.0,3027.0
342837.62,-41.562202,69.13161,-348.0,2682.0,3031.0
342937.4,-41.559742,69.13177,-352.0,2682.0,3035.0
343037.22,-41.55728,69.13193,-356.0,2683.0,3040.0
343137.03,-41.554817,69.13209,-361.0,2684.0,3045.0
343236.8,-41.552357,69.13225,-366.0,2684.0,3050.0
343336.62,-41.549896,69.13241,-371.0,2683.0,3055.0
343436.44,-41.547436,69.132576,-375.0,2684.0,3059.0
343536.25,-41.54497,69.13274,-379.0,2684.0,3063.0
343636.03,-41.54251,69.1329,-381.0,2684.0,3066.0
343735.84,-41.54005,69.13306,-382.0,2685.0,3067.0
343835.66,-41.53759,69.13322,-382.0,2685.0,3067.0
343935.44,-41.535126,69.13338,-380.0,2684.0,3065.0
344035.25,-41.532665,69.13354,-379.0,2684.0,3064.0
344135.06,-41.530205,69.133705,-377.0,2684.0,3061.0
344234.84,-41.52774,69.133865,-375.0,2684.0,3059.0
344334.66,-41.52528,69.134026,-373.0,2684.0,3057.0
344434.47,-41.52282,69.134186,-371.0,2684.0,3055.0
344534.25,-41.520355,69.134346,-369.0,2684.0,3053.0
344634.06,-41.517895,69.13451,-366.0,2684.0,3050.0
344733.88,-41.51543,69.13467,-366.0,2684.0,3050.0
344833.66,-41.51297,69.13483,-367.0,2684.0,3051.0
344933.47,-41.51051,69.13499,-369.0,2684.0,3053.0
345033.28,-41.508045,69.13515,-372.0,2683.0,3056.0
345133.06,-41.505585,69.13531,-375.0,2682.0,3058.0
345232.88,-41.50312,69.13547,-378.0,2683.0,3061.0
345332.7,-41.50066,69.135635,-381.0,2683.0,3064.0
345432.5,-41.498196,69.135796,-383.0,2683.0,3066.0
345532.28,-41.495735,69.135956,-386.0,2683.0,3069.0
345632.1,-41.493275,69.136116,-388.0,2683.0,3071.0
345731.9,-41.49081,69.13628,-390.0,2683.0,3073.0
345831.7,-41.48835,69.13644,-388.0,2682.0,3071.0
345931.5,-41.485886,69.1366,-384.0,2682.0,3067.0
346031.3,-41.483425,69.13676,-380.0,2682.0,3062.0
346131.1,-41.48096,69.13692,-375.0,2682.0,3057.0
346230.9,-41.478497,69.13708,-369.0,2682.0,3051.0
346330.72,-41.476036,69.13724,-365.0,2682.0,3047.0
346430.5,-41.47357,69.1374,-360.0,2682.0,3042.0
346530.3,-41.47111,69.13756,-355.0,2682.0,3037.0
346630.12,-41.468647,69.13772,-350.0,2682.0,3032.0
346729.9,-41.466187,69.13788,-346.0,2681.0,3028.0
346829.72,-41.463722,69.13804,-342.0,2682.0,3024.0
346929.53,-41.461258,69.1382,-337.0,2682.0,3019.0
347029.34,-41.458797,69.13836,-334.0,2682.0,3016.0
347129.12,-41.456333,69.13852,-330.0,2682.0,3012.0
347228.94,-41.453873,69.13868,-327.0,2682.0,3009.0
347328.75,-41.45141,69.13884,-323.0,2682.0,3005.0
347428.53,-41.448944,69.139,-320.0,2682.0,3002.0
347528.34,-41.446484,69.13915,-318.0,2682.0,3000.0
347628.16,-41.44402,69.13931,-315.0,2682.0,2997.0
347727.94,-41.441555,69.13947,-312.0,2682.0,2994.0
347827.75,-41.43909,69.13963,-310.0,2682.0,2992.0
347927.56,-41.43663,69.13979,-308.0,2682.0,2990.0
348027.34,-41.434166,69.13995,-307.0,2682.0,2989.0
348127.16,-41.4317,69.140114,-308.0,2682.0,2990.0
348226.97,-41.42924,69.140274,-311.0,2682.0,2993.0
348326.75,-41.426777,69.140434,-314.0,2682.0,2996.0
348426.56,-41.424313,69.140594,-318.0,2682.0,3000.0
348526.38,-41.42185,69.140755,-322.0,2682.0,3004.0
348626.16,-41.419384,69.140915,-325.0,2682.0,3008.0
348725.97,-41.416924,69.14107,-325.0,2683.0,3008.0
348825.78,-41.41446,69.14123,-323.0,2683.0,3006.0
348925.6,-41.411995,69.14139,-322.0,2683.0,3005.0
349025.38,-41.40953,69.14155,-322.0,2683.0,3005.0
349125.2,-41.407066,69.14171,-321.0,2683.0,3004.0
349225.0,-41.404606,69.14187,-319.0,2683.0,3002.0
349324.78,-41.40214,69.14203,-316.0,2684.0,3000.0
349424.6,-41.399677,69.14219,-313.0,2684.0,2997.0
349524.4,-41.397213,69.14234,-310.0,2684.0,2994.0
349624.2,-41.39475,69.1425,-306.0,2685.0,2991.0
349724.0,-41.392284,69.14266,-303.0,2685.0,2988.0
349823.8,-41.38982,69.14282,-299.0,2685.0,2985.0
349923.6,-41.387356,69.14298,-295.0,2685.0,2981.0
350023.4,-41.384895,69.14314,-291.0,2686.0,2977.0
350123.22,-41.38243,69.143295,-287.0,2686.0,2973.0
350223.0,-41.379967,69.143456,-281.0,2687.0,2968.0
350322.8,-41.377502,69.143616,-277.0,2687.0,2964.0
350422.62,-41.37504,69.143776,-273.0,2687.0,2960.0
350522.44,-41.372574,69.143936,-268.0,2688.0,2956.0
350622.22,-41.37011,69.14409,-263.0,2688.0,2952.0
350722.03,-41.367645,69.14425,-259.0,2689.0,2948.0
350821.84,-41.36518,69.14441,-254.0,2689.0,2944.0
350921.62,-41.362717,69.14457,-251.0,2690.0,2941.0
351021.44,-41.360252,69.14472,-247.0,2690.0,2938.0
351121.25,-41.357788,69.14488,-242.0,2691.0,2934.0
351221.03,-41.355324,69.14504,-239.0,2691.0,2931.0
351320.84,-41.35286,69.1452,-235.0,2692.0,2927.0
351420.66,-41.350395,69.14536,-232.0,2692.0,2925.0
351520.44,-41.347927,69.145515,-227.0,2693.0,2921.0
351620.25,-41.345463,69.145676,-223.0,2694.0,2917.0
351720.06,-41.343,69.145836,-221.0,2694.0,2916.0
351819.84,-41.340534,69.14599,-220.0,2695.0,2915.0
351919.66,-41.33807,69.14615,-218.0,2696.0,2914.0
352019.47,-41.335606,69.14631,-217.0,2696.0,2913.0
352119.25,-41.33314,69.14647,-215.0,2696.0,2912.0
352219.06,-41.330677,69.14662,-214.0,2697.0,2911.0
352318.88,-41.328213,69.14678,-213.0,2697.0,2910.0
352418.7,-41.325745,69.14694,-212.0,2698.0,2910.0
352518.47,-41.32328,69.147095,-211.0,2698.0,2910.0
352618.28,-41.320816,69.147255,-211.0,2699.0,2910.0
352718.1,-41.31835,69.147415,-210.0,2700.0,2910.0
352817.88,-41.315887,69.147575,-210.0,2700.0,2910.0
352917.7,-41.31342,69.14773,-209.0,2701.0,2910.0
353017.5,-41.310955,69.14789,-209.0,2701.0,2911.0
353117.28,-41.30849,69.14805,-209.0,2701.0,2911.0
353217.1,-41.306026,69.1482,-208.0,2702.0,2911.0
353316.9,-41.30356,69.14836,-208.0,2703.0,2911.0
353416.7,-41.301094,69.14852,-209.0,2703.0,2912.0
353516.5,-41.29863,69.148674,-210.0,2703.0,2914.0
353616.3,-41.296165,69.148834,-211.0,2704.0,2915.0
353716.1,-41.293697,69.14899,-213.0,2704.0,2917.0
353815.9,-41.291233,69.14915,-214.0,2704.0,2918.0
353915.72,-41.28877,69.14931,-215.0,2704.0,2920.0
354015.53,-41.2863,69.14946,-217.0,2705.0,2922.0
354115.3,-41.283836,69.14962,-218.0,2705.0,2924.0
354215.12,-41.281372,69.14978,-219.0,2705.0,2925.0
354314.94,-41.278904,69.14993,-221.0,2706.0,2928.0
354414.72,-41.27644,69.15009,-224.0,2706.0,2930.0
354514.53,-41.273975,69.150246,-226.0,2706.0,2933.0
354614.34,-41.271507,69.150406,-229.0,2706.0,2936.0
354714.12,-41.269043,69.150566,-232.0,2707.0,2939.0
354813.94,-41.26658,69.15072,-234.0,2707.0,2941.0
354913.75,-41.26411,69.15088,-236.0,2708.0,2944.0
355013.53,-41.261646,69.15103,-239.0,2708.0,2947.0
355113.34,-41.25918,69.15119,-242.0,2708.0,2950.0
355213.16,-41.256714,69.151344,-245.0,2708.0,2953.0
355312.94,-41.254246,69.151505,-247.0,2709.0,2956.0
355412.75,-41.25178,69.151665,-251.0,2709.0,2960.0
355512.56,-41.249313,69.15182,-254.0,2709.0,2963.0
355612.34,-41.24685,69.15198,-256.0,2709.0,2966.0
355712.16,-41.24438,69.15213,-259.0,2710.0,2969.0
355811.97,-41.241917,69.15229,-263.0,2710.0,2973.0
355911.78,-41.23945,69.15244,-266.0,2710.0,2977.0
356011.56,-41.236984,69.1526,-270.0,2711.0,2981.0
356111.38,-41.234516,69.152756,-273.0,2711.0,2984.0
356211.2,-41.23205,69.152916,-275.0,2711.0,2987.0
356310.97,-41.229584,69.15307,-278.0,2712.0,2990.0
356410.78,-41.22712,69.15323,-281.0,2712.0,2993.0
356510.6,-41.22465,69.15338,-284.0,2712.0,2997.0
356610.38,-41.222187,69.15354,-287.0,2713.0,3000.0
356710.2,-41.21972,69.153694,-290.0,2713.0,3003.0
356810.0,-41.21725,69.153854,-293.0,2713.0,3006.0
356909.78,-41.214787,69.15401,-296.0,2714.0,3010.0
357009.6,-41.21232,69.15417,-299.0,2714.0,3013.0
357109.4,-41.209854,69.15432,-301.0,2714.0,3015.0
357209.2,-41.207386,69.15448,-302.0,2715.0,3017.0
357309.0,-41.204918,69.15463,-304.0,2715.0,3019.0
357408.8,-41.202454,69.15479,-306.0,2715.0,3021.0
357508.62,-41.199986,69.154945,-307.0,2716.0,3023.0
357608.4,-41.197517,69.155106,-309.0,2715.0,3025.0
357708.22,-41.195053,69.15526,-311.0,2716.0,3027.0
357808.03,-41.192585,69.15541,-312.0,2717.0,3029.0
357907.8,-41.190117,69.15557,-314.0,2717.0,3031.0
358007.62,-41.18765,69.15572,-315.0,2717.0,3032.0
358107.44,-41.185184,69.15588,-315.0,2717.0,3033.0
358207.22,-41.182716,69.15604,-315.0,2718.0,3033.0
358307.03,-41.18025,69.1562,-315.0,2719.0,3034.0
358406.84,-41.17778,69.15635,-315.0,2719.0,3035.0
358506.62,-41.175316,69.1565,-316.0,2719.0,3036.0
358606.44,-41.172848,69.15666,-316.0,2720.0,3036.0
358706.25,-41.17038,69.156815,-316.0,2720.0,3037.0
358806.03,-41.16791,69.156975,-316.0,2721.0,3037.0
358905.84,-41.165447,69.15713,-315.0,2722.0,3037.0
359005.66,-41.16298,69.15728,-314.0,2722.0,3037.0
359105.44,-41.16051,69.15744,-314.0,2723.0,3037.0
359205.25,-41.158043,69.15759,-313.0,2723.0,3037.0
359305.06,-41.155575,69.157745,-313.0,2724.0,3037.0
359404.88,-41.153107,69.157906,-312.0,2724.0,3037.0
359504.66,-41.15064,69.15806,-311.0,2725.0,3037.0
359604.47,-41.148174,69.15821,-311.0,2725.0,3036.0
359704.28,-41.145706,69.15837,-310.0,2726.0,3036.0
359804.06,-41.143238,69.15852,-310.0,2726.0,3037.0
359903.88,-41.14077,69.158676,-309.0,2727.0,3036.0
360003.7,-41.1383,69.15884,-308.0,2727.0,3035.0
360103.47,-41.135834,69.15899,-307.0,2727.0,3035.0
360203.28,-41.133366,69.15914,-306.0,2728.0,3034.0
360303.1,-41.130898,69.1593,-305.0,2728.0,3034.0
360402.88,-41.12843,69.159454,-304.0,2728.0,3033.0
360502.7,-41.12596,69.15961,-304.0,2729.0,3033.0
360602.5,-41.123493,69.15977,-304.0,2729.0,3033.0
360702.28,-41.121025,69.15992,-304.0,2729.0,3033.0
360802.1,-41.118557,69.16007,-302.0,2729.0,3031.0
360901.9,-41.11609,69.16023,-301.0,2729.0,3030.0
361001.7,-41.11362,69.160385,-299.0,2729.0,3029.0
361101.5,-41.111153,69.16054,-298.0,2730.0,3028.0
